871949989,257155,121.4341,31.3421,0,45,2007-01-31 01:54:20,0,,
872183716,257155,121.4315,31.3235,0,90,2007-01-31 02:49:51,0,,
871709143,257155,121.3078,31.2941,0,135,2007-01-31 00:59:09,0,,
871942855,257155,121.4346,31.3378,44,157,2007-01-31 01:52:47,0,,
872192131,257155,121.4315,31.3235,0,90,2007-01-31 02:51:53,0,,
871950770,257155,121.4355,31.3425,30,45,2007-01-31 01:54:37,0,,
871945796,257155,121.433,31.3406,0,157,2007-01-31 01:53:19,0,,
871467240,257155,121.4523,31.3405,34,157,2007-01-31 00:05:04,0,,
871472445,257155,121.4481,31.3425,34,112,2007-01-31 00:06:08,0,,
871463041,257155,121.454,31.3373,32,0,2007-01-31 00:04:16,0,,
871468063,257155,121.4516,31.3416,38,0,2007-01-31 00:05:20,0,,
871470626,257155,121.4496,31.3431,42,112,2007-01-31 00:05:51,0,,
871465840,257155,121.4528,31.3395,30,157,2007-01-31 00:04:48,0,,
871961787,257155,121.4488,31.3471,28,45,2007-01-31 01:57:11,0,,
871464032,257155,121.4533,31.3385,34,157,2007-01-31 00:04:31,0,,
871468969,257155,121.4508,31.3433,32,157,2007-01-31 00:05:36,0,,
872196252,257155,121.4315,31.3235,0,90,2007-01-31 02:52:54,0,,
871959609,257155,121.4461,31.3463,42,45,2007-01-31 01:56:39,0,,
871954636,257155,121.4403,31.3441,40,22,2007-01-31 01:55:25,0,,
871713698,257155,121.3078,31.2941,0,135,2007-01-31 01:00:10,0,,
871960323,257155,121.4475,31.3468,28,45,2007-01-31 01:56:55,0,,
871955349,257155,121.4421,31.3448,46,45,2007-01-31 01:55:41,0,,
872204533,257155,121.4315,31.3235,0,90,2007-01-31 02:54:56,0,,
871727393,257155,121.3078,31.2941,0,135,2007-01-31 01:03:13,0,,
871953409,257155,121.4388,31.3435,36,22,2007-01-31 01:55:09,0,,
871473038,257155,121.4465,31.3421,36,135,2007-01-31 00:06:24,0,,
871481105,257155,121.4443,31.3413,0,112,2007-01-31 00:08:06,0,,
871722823,257155,121.3078,31.2941,0,135,2007-01-31 01:02:12,0,,
872200310,257155,121.4315,31.3235,0,90,2007-01-31 02:53:55,0,,
871956317,257155,121.4438,31.3455,36,45,2007-01-31 01:55:57,0,,
871958832,257155,121.4445,31.3456,36,45,2007-01-31 01:56:23,0,,
871476368,257155,121.4445,31.3413,10,112,2007-01-31 00:07:05,0,,
871718214,257155,121.3078,31.2941,0,135,2007-01-31 01:01:10,0,,
871474264,257155,121.4456,31.3416,20,135,2007-01-31 00:06:43,0,,
871964833,257155,121.4506,31.3435,8,90,2007-01-31 01:57:59,0,,
871972916,257155,121.4525,31.34,0,90,2007-01-31 01:59:49,0,,
871967843,257155,121.4516,31.3416,28,67,2007-01-31 01:58:32,0,,
871490207,257155,121.4448,31.3413,0,45,2007-01-31 00:10:08,0,,
871963221,257155,121.4496,31.3456,46,67,2007-01-31 01:57:27,0,,
872212718,257155,121.4315,31.3235,0,90,2007-01-31 02:56:58,0,,
871485744,257155,121.444,31.3411,16,45,2007-01-31 00:09:06,0,,
871963953,257155,121.4505,31.344,48,67,2007-01-31 01:57:43,0,,
871966540,257155,121.4511,31.3426,32,90,2007-01-31 01:58:16,0,,
871975223,257155,121.453,31.339,22,67,2007-01-31 02:00:22,0,,
872208590,257155,121.4315,31.3235,0,90,2007-01-31 02:55:57,0,,
871736463,257155,121.3078,31.2941,0,135,2007-01-31 01:05:15,0,,
871494930,257155,121.4448,31.3413,0,45,2007-01-31 00:11:09,0,,
872216982,257155,121.4315,31.3235,0,90,2007-01-31 02:57:59,0,,
871981045,257155,121.4538,31.3378,4,112,2007-01-31 02:01:39,0,,
871731826,257155,121.3078,31.2941,0,135,2007-01-31 01:04:14,0,,
871989964,257155,121.4481,31.3378,30,112,2007-01-31 02:03:49,0,,
871990693,257155,121.4461,31.337,54,112,2007-01-31 02:04:05,0,,
872221011,257155,121.4315,31.3235,0,90,2007-01-31 02:59:00,0,,
871740998,257155,121.3078,31.2941,0,135,2007-01-31 01:06:16,0,,
871985371,257155,121.4528,31.3396,0,0,2007-01-31 02:02:40,0,,
871499498,257155,121.4448,31.3413,0,45,2007-01-31 00:12:10,0,,
871993350,257155,121.443,31.3356,18,112,2007-01-31 02:04:37,0,,
871988739,257155,121.45,31.3386,52,112,2007-01-31 02:03:33,0,,
871512922,257155,121.4448,31.3413,0,45,2007-01-31 00:15:12,0,,
871983768,257155,121.4531,31.3386,32,157,2007-01-31 02:02:24,0,,
871991810,257155,121.4441,31.3361,36,112,2007-01-31 02:04:21,0,,
871749990,257155,121.3078,31.2941,0,135,2007-01-31 01:08:18,0,,
871508529,257155,121.4448,31.3413,0,45,2007-01-31 00:14:10,0,,
871987256,257155,121.4518,31.3395,48,112,2007-01-31 02:03:17,0,,
872233435,257155,121.4316,31.3235,0,90,2007-01-31 03:02:03,0,,
871503901,257155,121.4448,31.3413,0,45,2007-01-31 00:13:10,0,,
871997792,257155,121.4401,31.3343,42,112,2007-01-31 02:05:40,0,,
871996148,257155,121.4418,31.3351,32,112,2007-01-31 02:05:24,0,,
872229322,257155,121.4316,31.3235,0,90,2007-01-31 03:01:02,0,,
871754549,257155,121.3078,31.2941,0,135,2007-01-31 01:09:19,0,,
872237668,257155,121.4316,31.3235,0,90,2007-01-31 03:03:04,0,,
871767939,257155,121.3078,31.2941,0,135,2007-01-31 01:12:22,0,,
871522153,257155,121.4448,31.3413,0,45,2007-01-31 00:17:14,0,,
871999842,257155,121.4371,31.333,8,112,2007-01-31 02:06:12,0,,
871763434,257155,121.3078,31.2941,0,135,2007-01-31 01:11:21,0,,
871517464,257155,121.4448,31.3413,0,45,2007-01-31 00:16:13,0,,
872005251,257155,121.4355,31.3321,44,112,2007-01-31 02:07:30,0,,
872008022,257155,121.4326,31.3308,32,112,2007-01-31 02:08:02,0,,
872013263,257155,121.4305,31.3261,34,90,2007-01-31 02:09:22,0,,
871758829,257155,121.3078,31.2941,0,135,2007-01-31 01:10:20,0,,
871531340,257155,121.4448,31.3413,0,45,2007-01-31 00:19:15,0,,
872008760,257155,121.4311,31.3301,42,112,2007-01-31 02:08:18,0,,
872011343,257155,121.4293,31.3288,30,90,2007-01-31 02:08:50,0,,
872241855,257155,121.4316,31.3235,0,90,2007-01-31 03:04:05,0,,
871526677,257155,121.4448,31.3413,0,45,2007-01-31 00:18:15,0,,
872004140,257155,121.4365,31.3326,22,112,2007-01-31 02:07:13,0,,
872006802,257155,121.4338,31.3315,28,112,2007-01-31 02:07:46,0,,
872009711,257155,121.4295,31.3296,30,112,2007-01-31 02:08:34,0,,
872250519,257155,121.4316,31.3235,0,90,2007-01-31 03:06:07,0,,
872258993,257155,121.4316,31.3235,0,90,2007-01-31 03:08:09,0,,
872020519,257155,121.4315,31.3235,0,90,2007-01-31 02:10:59,0,,
871776842,257155,121.3078,31.2941,0,135,2007-01-31 01:14:24,0,,
871535814,257155,121.4448,31.3413,0,45,2007-01-31 00:20:17,0,,
871772251,257155,121.3078,31.2941,0,135,2007-01-31 01:13:23,0,,
872254594,257155,121.4316,31.3235,0,90,2007-01-31 03:07:08,0,,
872016143,257155,121.4313,31.3245,36,90,2007-01-31 02:09:58,0,,
872014314,257155,121.4308,31.3251,20,90,2007-01-31 02:09:38,0,,
871781415,257155,121.3078,31.2941,0,135,2007-01-31 01:15:25,0,,
872263287,257155,121.4316,31.3235,0,90,2007-01-31 03:09:10,0,,
871540390,257155,121.4448,31.3413,0,45,2007-01-31 00:21:18,0,,
871785584,257155,121.3078,31.2941,0,135,2007-01-31 01:16:26,0,,
872267391,257155,121.4316,31.3235,0,90,2007-01-31 03:10:11,0,,
871798857,257155,121.3078,31.2941,0,135,2007-01-31 01:19:29,0,,
871549559,257155,121.4448,31.3413,0,45,2007-01-31 00:23:20,0,,
871545066,257155,121.4448,31.3413,0,45,2007-01-31 00:22:19,0,,
872024837,257155,121.4315,31.3235,0,90,2007-01-31 02:12:00,0,,
872030154,257155,121.4315,31.3235,0,90,2007-01-31 02:13:16,0,,
872276170,257155,121.4378,31.323,36,45,2007-01-31 03:12:16,0,,
871794547,257155,121.3078,31.2941,0,135,2007-01-31 01:18:28,0,,
872273804,257155,121.4346,31.3228,40,45,2007-01-31 03:11:44,0,,
871790127,257155,121.3078,31.2941,0,135,2007-01-31 01:17:27,0,,
872279677,257155,121.442,31.3235,14,157,2007-01-31 03:13:04,0,,
871558891,257155,121.4448,31.3413,0,45,2007-01-31 00:25:22,0,,
872277147,257155,121.4395,31.323,34,45,2007-01-31 03:12:32,0,,
872038945,257155,121.4315,31.3235,0,90,2007-01-31 02:15:17,0,,
872034560,257155,121.4315,31.3235,0,90,2007-01-31 02:14:16,0,,
872272399,257155,121.4328,31.3226,38,45,2007-01-31 03:11:28,0,,
871554562,257155,121.4448,31.3413,0,45,2007-01-31 00:24:20,0,,
872275356,257155,121.4361,31.3228,32,45,2007-01-31 03:12:00,0,,
872278210,257155,121.4415,31.3231,42,45,2007-01-31 03:12:48,0,,
872043107,257155,121.4315,31.3235,0,90,2007-01-31 02:16:18,0,,
871807665,257155,121.3078,31.2941,0,135,2007-01-31 01:21:31,0,,
871563291,257155,121.4448,31.3413,0,45,2007-01-31 00:26:23,0,,
872281197,257155,121.442,31.3263,50,22,2007-01-31 03:13:36,0,,
872051685,257155,121.4315,31.3235,0,90,2007-01-31 02:18:20,0,,
872284175,257155,121.4458,31.3276,32,45,2007-01-31 03:14:08,0,,
872289344,257155,121.4508,31.3306,36,0,2007-01-31 03:15:29,0,,
871574117,257155,121.4476,31.3376,14,112,2007-01-31 00:28:47,0,,
872287096,257155,121.4505,31.3286,32,45,2007-01-31 03:14:56,0,,
872284849,257155,121.4471,31.328,42,45,2007-01-31 03:14:24,0,,
871803389,257155,121.3078,31.2941,0,135,2007-01-31 01:20:30,0,,
871813556,257155,121.3116,31.2918,44,22,2007-01-31 01:22:53,0,,
872047378,257155,121.4315,31.3235,0,90,2007-01-31 02:17:19,0,,
871571960,257155,121.4468,31.3395,32,67,2007-01-31 00:28:10,0,,
872282774,257155,121.4441,31.3271,44,22,2007-01-31 03:13:52,0,,
872280390,257155,121.4405,31.3255,26,0,2007-01-31 03:13:20,0,,
872285549,257155,121.4488,31.3285,36,45,2007-01-31 03:14:40,0,,
871814243,257155,121.3133,31.2931,56,22,2007-01-31 01:23:09,0,,
871817058,257155,121.3166,31.2956,28,22,2007-01-31 01:23:41,0,,
871572755,257155,121.4473,31.3386,22,67,2007-01-31 00:28:25,0,,
871570373,257155,121.4461,31.3406,32,67,2007-01-31 00:27:54,0,,
872288649,257155,121.4508,31.3293,26,0,2007-01-31 03:15:13,0,,
871809872,257155,121.3088,31.2945,32,22,2007-01-31 01:22:05,0,,
871812362,257155,121.3108,31.292,54,67,2007-01-31 01:22:37,0,,
871568019,257155,121.4456,31.3415,6,67,2007-01-31 00:27:24,0,,
872299376,257155,121.4546,31.3358,26,157,2007-01-31 03:17:58,0,,
872291724,257155,121.4511,31.3328,28,45,2007-01-31 03:16:02,0,,
872064220,257155,121.4315,31.3235,0,90,2007-01-31 02:21:23,0,,
872294712,257155,121.4548,31.3331,22,45,2007-01-31 03:16:50,0,,
871815587,257155,121.3151,31.2945,50,22,2007-01-31 01:23:25,0,,
871810853,257155,121.3098,31.2943,26,67,2007-01-31 01:22:21,0,,
872297564,257155,121.4553,31.3338,26,0,2007-01-31 03:17:26,0,,
871576839,257155,121.4446,31.3363,50,112,2007-01-31 00:29:19,0,,
872060036,257155,121.4315,31.3235,0,90,2007-01-31 02:20:22,0,,
871826901,257155,121.33,31.296,52,45,2007-01-31 01:25:55,0,,
872290152,257155,121.451,31.332,30,0,2007-01-31 03:15:45,0,,
872055774,257155,121.4315,31.3235,0,90,2007-01-31 02:19:21,0,,
872292946,257155,121.4523,31.333,32,45,2007-01-31 03:16:18,0,,
872292973,257155,121.4523,31.333,32,45,2007-01-31 03:16:18,0,,
871582668,257155,121.438,31.3335,40,112,2007-01-31 00:30:43,0,,
871577637,257155,121.4433,31.3356,32,112,2007-01-31 00:29:35,0,,
871822351,257155,121.3211,31.2965,42,45,2007-01-31 01:24:51,0,,
871827798,257155,121.3318,31.2955,38,45,2007-01-31 01:26:11,0,,
871825354,257155,121.3278,31.2965,52,45,2007-01-31 01:25:39,0,,
872293647,257155,121.4535,31.333,28,45,2007-01-31 03:16:34,0,,
871580860,257155,121.441,31.3346,26,112,2007-01-31 00:30:10,0,,
871575618,257155,121.4466,31.3371,38,112,2007-01-31 00:29:03,0,,
871823171,257155,121.3233,31.2965,48,45,2007-01-31 01:25:07,0,,
871828571,257155,121.3336,31.2951,44,45,2007-01-31 01:26:27,0,,
871820741,257155,121.3193,31.2965,44,45,2007-01-31 01:24:35,0,,
872072707,257155,121.4315,31.3235,0,90,2007-01-31 02:23:25,0,,
872306995,257155,121.4555,31.3375,18,112,2007-01-31 03:19:52,0,,
872301970,257155,121.4536,31.3376,26,157,2007-01-31 03:18:30,0,,
871823907,257155,121.3256,31.2966,52,45,2007-01-31 01:25:23,0,,
871831660,257155,121.3385,31.2938,54,45,2007-01-31 01:26:59,0,,
871837025,257155,121.3468,31.2915,44,45,2007-01-31 01:28:19,0,,
871591817,257155,121.4316,31.3453,64,0,2007-01-31 00:32:45,0,,
871594752,257155,121.43,31.3511,70,0,2007-01-31 00:33:18,0,,
871587208,257155,121.4348,31.3365,58,157,2007-01-31 00:31:42,0,,
872068405,257155,121.4315,31.3235,0,90,2007-01-31 02:22:24,0,,
871834773,257155,121.3433,31.2926,34,45,2007-01-31 01:27:47,0,,
871832399,257155,121.3403,31.2931,44,45,2007-01-31 01:27:15,0,,
872301021,257155,121.4543,31.3365,24,157,2007-01-31 03:18:14,0,,
872306017,257155,121.4548,31.3383,10,67,2007-01-31 03:19:31,0,,
871590299,257155,121.4335,31.3408,60,0,2007-01-31 00:32:14,0,,
871837895,257155,121.3485,31.2908,38,45,2007-01-31 01:28:35,0,,
871585264,257155,121.437,31.333,24,135,2007-01-31 00:31:10,0,,
872076831,257155,121.4315,31.3235,0,90,2007-01-31 02:24:26,0,,
871833214,257155,121.3418,31.293,32,45,2007-01-31 01:27:31,0,,
871593284,257155,121.4303,31.3485,88,0,2007-01-31 00:33:02,0,,
871830982,257155,121.3356,31.2945,68,45,2007-01-31 01:26:43,0,,
871591015,257155,121.4325,31.343,70,0,2007-01-31 00:32:30,0,,
871588630,257155,121.4343,31.3386,58,157,2007-01-31 00:31:58,0,,
871836304,257155,121.345,31.292,40,67,2007-01-31 01:28:03,0,,
871586444,257155,121.436,31.3345,58,157,2007-01-31 00:31:25,0,,
871599464,257155,121.4285,31.3578,56,112,2007-01-31 00:34:22,0,,
872315439,257155,121.4548,31.3375,0,135,2007-01-31 03:21:54,0,,
871602568,257155,121.421,31.3548,70,135,2007-01-31 00:35:10,0,,
871605085,257155,121.4153,31.3538,72,135,2007-01-31 00:35:42,0,,
871842117,257155,121.3496,31.2906,14,45,2007-01-31 01:29:35,0,,
871849997,257155,121.3538,31.2956,50,45,2007-01-31 01:31:12,0,,
872081072,257155,121.4315,31.3235,0,90,2007-01-31 02:25:27,0,,
871845266,257155,121.3505,31.293,30,0,2007-01-31 01:30:08,0,,
871597875,257155,121.4308,31.3573,62,0,2007-01-31 00:34:05,0,,
871600511,257155,121.4266,31.3563,62,112,2007-01-31 00:34:38,0,,
872318964,257155,121.454,31.3378,10,112,2007-01-31 03:22:44,0,,
872311203,257155,121.4548,31.3375,4,135,2007-01-31 03:20:53,0,,
871601281,257155,121.424,31.3555,68,135,2007-01-31 00:34:54,0,,
871848473,257155,121.3521,31.2953,28,45,2007-01-31 01:30:56,0,,
871604082,257155,121.4183,31.3543,60,135,2007-01-31 00:35:25,0,,
871596650,257155,121.4303,31.3553,54,22,2007-01-31 00:33:50,0,,
871843793,257155,121.35,31.2916,40,0,2007-01-31 01:29:52,0,,
871612093,257155,121.3973,31.3491,74,135,2007-01-31 00:37:18,0,,
871614762,257155,121.391,31.3478,66,135,2007-01-31 00:37:50,0,,
872322348,257155,121.4528,31.3395,18,0,2007-01-31 03:23:30,0,,
872085393,257155,121.4315,31.3235,0,90,2007-01-31 02:26:28,0,,
871846815,257155,121.351,31.295,30,45,2007-01-31 01:30:40,0,,
871607440,257155,121.4091,31.3526,78,135,2007-01-31 00:36:14,0,,
871609897,257155,121.4031,31.3508,72,135,2007-01-31 00:36:45,0,,
872327614,257155,121.4525,31.3408,0,67,2007-01-31 03:24:51,0,,
871854419,257155,121.3623,31.2978,48,45,2007-01-31 01:32:16,0,,
872093697,257155,121.4315,31.3235,0,90,2007-01-31 02:28:30,0,,
871859877,257155,121.371,31.2998,42,45,2007-01-31 01:33:36,0,,
871610660,257155,121.4001,31.35,66,135,2007-01-31 00:37:02,0,,
871855175,257155,121.3641,31.2983,42,45,2007-01-31 01:32:32,0,,
872320831,257155,121.4533,31.3386,26,157,2007-01-31 03:23:13,0,,
871605917,257155,121.4121,31.3533,68,135,2007-01-31 00:35:58,0,,
872323387,257155,121.4523,31.3405,18,157,2007-01-31 03:23:50,0,,
871857814,257155,121.3678,31.2991,50,45,2007-01-31 01:33:04,0,,
871613799,257155,121.3941,31.3485,74,135,2007-01-31 00:37:34,0,,
872089469,257155,121.4315,31.3235,0,90,2007-01-31 02:27:29,0,,
871850726,257155,121.3561,31.2963,56,45,2007-01-31 01:31:28,0,,
871608961,257155,121.406,31.3516,76,135,2007-01-31 00:36:30,0,,
872097877,257155,121.4315,31.3235,0,90,2007-01-31 02:29:31,0,,
871856220,257155,121.3658,31.2986,44,45,2007-01-31 01:32:48,0,,
871625001,257155,121.3656,31.3373,68,135,2007-01-31 00:40:15,0,,
871851567,257155,121.3583,31.2968,48,45,2007-01-31 01:31:44,0,,
871859118,257155,121.3695,31.2995,20,45,2007-01-31 01:33:20,0,,
871620226,257155,121.3775,31.3415,70,112,2007-01-31 00:39:10,0,,
871867479,257155,121.3785,31.3018,46,45,2007-01-31 01:35:15,0,,
871862426,257155,121.3743,31.3008,34,45,2007-01-31 01:34:08,0,,
872335877,257155,121.4525,31.3408,0,67,2007-01-31 03:26:53,0,,
871623443,257155,121.3715,31.3391,70,135,2007-01-31 00:39:43,0,,
872102123,257155,121.4315,31.3235,0,90,2007-01-31 02:30:32,0,,
871870622,257155,121.3845,31.3015,42,45,2007-01-31 01:36:03,0,,
871865856,257155,121.3765,31.3013,38,45,2007-01-31 01:34:59,0,,
871860788,257155,121.3726,31.3005,40,45,2007-01-31 01:33:52,0,,
871624195,257155,121.3685,31.3381,74,135,2007-01-31 00:39:59,0,,
872331612,257155,121.4525,31.3408,0,67,2007-01-31 03:25:52,0,,
872110705,257155,121.4315,31.3235,0,90,2007-01-31 02:32:34,0,,
871863784,257155,121.3753,31.301,6,22,2007-01-31 01:34:24,0,,
871869350,257155,121.3803,31.3018,46,45,2007-01-31 01:35:31,0,,
871869442,257155,121.3803,31.3018,46,45,2007-01-31 01:35:31,0,,
871621897,257155,121.3745,31.3401,72,112,2007-01-31 00:39:27,0,,
871869473,257155,121.3828,31.3016,44,45,2007-01-31 01:35:50,0,,
871619400,257155,121.3801,31.3428,80,112,2007-01-31 00:38:55,0,,
872340080,257155,121.4525,31.3408,0,67,2007-01-31 03:27:54,0,,
871875141,257155,121.392,31.3011,46,45,2007-01-31 01:37:07,0,,
872106489,257155,121.4315,31.3235,0,90,2007-01-31 02:31:33,0,,
871632790,257155,121.3571,31.3263,74,90,2007-01-31 00:41:50,0,,
871877852,257155,121.3958,31.3011,40,45,2007-01-31 01:37:39,0,,
872348373,257155,121.4525,31.3408,0,67,2007-01-31 03:29:56,0,,
872115070,257155,121.4315,31.3235,0,90,2007-01-31 02:33:35,0,,
871873231,257155,121.3881,31.3013,52,45,2007-01-31 01:36:35,0,,
871628244,257155,121.3595,31.3353,76,112,2007-01-31 00:40:47,0,,
871878561,257155,121.3973,31.3011,36,45,2007-01-31 01:37:55,0,,
871633549,257155,121.3583,31.3238,70,90,2007-01-31 00:42:07,0,,
871873961,257155,121.3905,31.3011,42,45,2007-01-31 01:36:51,0,,
872344116,257155,121.4525,31.3408,0,67,2007-01-31 03:28:55,0,,
871628968,257155,121.357,31.3336,74,112,2007-01-31 00:41:03,0,,
871626649,257155,121.3628,31.3365,76,135,2007-01-31 00:40:30,0,,
871634620,257155,121.3591,31.3215,64,90,2007-01-31 00:42:23,0,,
871872182,257155,121.3863,31.3015,42,45,2007-01-31 01:36:19,0,,
871879770,257155,121.399,31.3011,34,45,2007-01-31 01:38:11,0,,
871887791,257155,121.412,31.3016,50,45,2007-01-31 01:40:03,0,,
872119378,257155,121.4315,31.3235,0,90,2007-01-31 02:34:36,0,,
872360688,257155,121.4525,31.3408,0,67,2007-01-31 03:32:59,0,,
871637671,257155,121.3598,31.3153,96,90,2007-01-31 00:42:55,0,,
871890795,257155,121.4141,31.3025,30,0,2007-01-31 01:40:35,0,,
871883070,257155,121.404,31.3013,42,45,2007-01-31 01:38:59,0,,
871645799,257155,121.3491,31.3116,50,135,2007-01-31 00:44:47,0,,
872127993,257155,121.4315,31.3235,0,90,2007-01-31 02:36:38,0,,
871886109,257155,121.408,31.3013,48,45,2007-01-31 01:39:31,0,,
871641095,257155,121.357,31.3105,40,135,2007-01-31 00:43:43,0,,
871638461,257155,121.3593,31.3128,64,90,2007-01-31 00:43:10,0,,
872356521,257155,121.4525,31.3408,0,67,2007-01-31 03:31:58,0,,
871881262,257155,121.4006,31.3011,44,45,2007-01-31 01:38:27,0,,
871889153,257155,121.414,31.3018,40,45,2007-01-31 01:40:19,0,,
871636316,257155,121.3598,31.319,84,90,2007-01-31 00:42:39,0,,
872136465,257155,121.4315,31.3235,0,90,2007-01-31 02:38:40,0,,
871887065,257155,121.4098,31.3015,50,45,2007-01-31 01:39:47,0,,
871639398,257155,121.3588,31.3108,30,112,2007-01-31 00:43:27,0,,
871884647,257155,121.406,31.3013,40,45,2007-01-31 01:39:15,0,,
871642466,257155,121.3553,31.3103,42,135,2007-01-31 00:43:59,0,,
871882296,257155,121.4023,31.3011,34,45,2007-01-31 01:38:43,0,,
872352571,257155,121.4525,31.3408,0,67,2007-01-31 03:30:57,0,,
872132310,257155,121.4315,31.3235,0,90,2007-01-31 02:37:39,0,,
871895267,257155,121.4185,31.3046,36,45,2007-01-31 01:41:39,0,,
871900851,257155,121.4275,31.3055,12,45,2007-01-31 01:42:59,0,,
872140906,257155,121.4315,31.3235,0,90,2007-01-31 02:39:41,0,,
