HUANG_PCN,true,208798,359455,400.0,208742,359395,411.20000000000005,208675,359322,410.0000000000001,208609,359250,408.8000000000002,208542,359178,407.60000000000025,208476,359107,406.4000000000003,208410,359035,405.2000000000004,208344,358964,404.00000000000045,208278,358893,402.8000000000005,208212,358822,401.6000000000006
HUANG_PCN,true,412829,91294,304.0,412789,91317,112.0,412784,91320,0.0,412784,91320,0.0,412784,91320,0.0,412784,91320,0.0,412784,91320,0.0,412784,91320,0.0,412784,91320,0.0,412784,91320,0.0
HUANG_PCN,true,87179,172793,435.76,87119,172707,435.03999999999996,87059,172622,434.31999999999994,87000,172536,433.5999999999999,86940,172451,432.8799999999999,86881,172366,432.15999999999985,86822,172281,431.4399999999998,86762,172196,430.7199999999998,86703,172111,429.9999999999998,86644,172027,429.27999999999975
HUANG_PCN,true,82182,244065,591.76,82277,244170,591.04,82372,244276,590.3199999999999,82466,244381,589.5999999999999,82561,244487,588.8799999999999,82655,244592,588.1599999999999,82749,244697,587.4399999999998,82843,244802,586.7199999999998,82937,244906,585.9999999999998,83031,245011,585.2799999999997
HUANG_PCN,true,562911,206701,628.0,562794,206804,651.8400000000001,562677,206907,651.6000000000004,562560,207011,651.3600000000006,562443,207114,651.1200000000008,562325,207218,650.880000000001,562208,207321,650.6400000000012,562091,207424,650.4000000000015,561974,207527,650.1600000000017,561857,207630,649.9200000000019
HUANG_PCN,true,349764,290968,651.5999999999999,349618,291025,650.3999999999996,349473,291082,649.1999999999994,349328,291139,647.9999999999991,349184,291196,646.7999999999988,349039,291252,645.5999999999985,348895,291309,644.3999999999983,348752,291366,643.199999999998,348608,291422,641.9999999999977,348465,291478,640.7999999999975
HUANG_PCN,true,80006,36285,687.76,80134,36181,687.04,80262,36077,686.3199999999999,80390,35974,685.5999999999999,80518,35871,684.8799999999999,80645,35767,684.1599999999999,80773,35664,683.4399999999998,80900,35561,682.7199999999998,81028,35458,681.9999999999998,81155,35355,681.2799999999997
HUANG_PCN,true,351424,391699,712.0,351289,391813,735.52,351155,391927,734.8,351026,391951,734.0799999999999,350908,391821,733.3599999999999,350789,391691,732.6399999999999,350671,391561,731.9199999999998,350553,391431,731.1999999999998,350435,391302,730.4799999999998,350317,391172,729.7599999999998
HUANG_PCN,true,3166,213822,736.0,3343,213779,759.8400000000001,3520,213736,759.6000000000004,3697,213692,759.3600000000006,3874,213649,759.1200000000008,4051,213606,758.880000000001,4228,213563,758.6400000000012,4405,213519,758.4000000000015,4581,213476,758.1600000000017,4758,213433,757.9200000000019
HUANG_PCN,true,296922,335812,748.0,296798,335675,771.6799999999998,296674,335538,771.1999999999996,296725,335516,770.7199999999993,296863,335393,770.2399999999991,297000,335270,769.7599999999989,297138,335147,769.2799999999986,297276,335025,768.7999999999984,297414,334902,768.3199999999981,297551,334779,767.8399999999979
HUANG_PCN,true,144798,178451,784.0,144971,178537,807.6799999999998,145145,178624,807.1999999999996,145270,178698,806.7199999999993,145409,178833,806.2399999999991,145547,178968,805.7599999999989,145685,179103,805.2799999999986,145824,179238,804.7999999999984,145962,179373,804.3199999999981,146100,179508,803.8399999999979
HUANG_PCN,true,161504,347268,759.76,161635,347142,759.04,161766,347015,758.3199999999999,161897,346888,757.5999999999999,162027,346762,756.8799999999999,162158,346636,756.1599999999999,162288,346510,755.4399999999998,162418,346384,754.7199999999998,162548,346258,753.9999999999998,162678,346132,753.2799999999997
HUANG_PCN,true,128521,60340,771.8399999999999,128604,60174,771.3599999999997,128687,60009,770.8799999999994,128770,59844,770.3999999999992,128854,59679,769.9199999999989,128937,59514,769.4399999999987,129020,59349,768.9599999999984,129103,59184,768.4799999999982,129186,59019,767.999999999998,129268,58855,767.5199999999977
HUANG_PCN,true,416097,448140,820.0,415958,448000,819.0400000000002,415819,447861,818.0800000000004,415681,447722,817.1200000000006,415542,447584,816.1600000000008,415404,447445,815.200000000001,415266,447307,814.2400000000011,415128,447168,813.2800000000013,414990,447030,812.3200000000015,414853,446892,811.3600000000017
HUANG_PCN,true,51861,109034,807.9200000000001,51988,109181,807.6800000000003,52115,109327,807.4400000000005,52242,109474,807.2000000000007,52369,109620,806.960000000001,52495,109766,806.7200000000012,52622,109913,806.4800000000014,52749,110059,806.2400000000016,52875,110205,806.0000000000018,53002,110351,805.760000000002
HUANG_PCN,true,45362,421919,880.0,45500,421759,880.0,45638,421599,880.0,45776,421439,880.0,45914,421279,880.0,46051,421119,880.0,46189,420959,880.0,46327,420799,880.0,46465,420639,880.0,46603,420479,880.0
HUANG_PCN,true,127706,10169,856.0,127683,10373,856.0,127661,10577,856.0,127638,10781,856.0,127616,10986,856.0,127593,11190,856.0,127570,11394,856.0,127548,11598,856.0,127525,11802,856.0,127502,12007,856.0
HUANG_PCN,true,341657,72161,832.76,341674,72352,800.16,341691,72539,767.56,341708,72723,766.8399999999999,341724,72902,734.2399999999999,341740,73078,733.5199999999999,341756,73253,732.7999999999998,341772,73428,732.0799999999998,341788,73601,699.4799999999998,341803,73768,698.7599999999998
HUANG_PCN,true,433694,280643,824.0,433827,280785,803.52,433958,280925,802.8,434087,281063,770.1999999999999,434097,281193,737.5999999999999,433974,281317,704.9999999999999,433855,281435,672.3999999999999,433741,281549,671.6799999999998,433631,281659,639.0799999999998,433522,281768,638.3599999999998
HUANG_PCN,true,1780,203512,833.0,1959,203599,832.3600000000001,2139,203686,831.4000000000003,2319,203773,830.4400000000005,2438,203863,829.4800000000007,2581,204001,828.5200000000009,2724,204140,827.5600000000011,2866,204277,826.6000000000013,3009,204415,825.6400000000015,3151,204553,824.6800000000017
HUANG_PCN,true,382098,151448,832.6800000000001,381931,151558,831.7200000000003,381764,151667,830.7600000000004,381597,151776,829.8000000000006,381431,151885,828.8400000000008,381264,151994,827.880000000001,381098,152102,826.9200000000012,380932,152211,825.9600000000014,380766,152319,825.0000000000016,380601,152428,824.0400000000018
HUANG_PCN,true,172427,4606,833.0,172248,4518,832.8400000000001,172068,4430,832.6000000000004,171889,4342,832.3600000000006,171530,4381,832.1200000000008,171440,4559,831.880000000001,171350,4737,831.6400000000012,171260,4916,831.4000000000015,171170,5094,831.1600000000017,171081,5272,830.9200000000019
HUANG_PCN,true,465332,493401,1192.0,465551,493209,1216.0,465770,493016,1216.0,465990,492824,1216.0,466209,492631,1216.0,466428,492439,1216.0,466648,492246,1216.0,466867,492054,1216.0,467086,491861,1216.0,467306,491669,1216.0
HUANG_PCN,true,487251,84362,832.5999999999999,487412,84480,831.3999999999996,487573,84598,830.1999999999994,487733,84716,828.9999999999991,487894,84833,827.7999999999988,488054,84950,826.5999999999985,488214,85068,825.3999999999983,488373,85185,824.199999999998,488533,85301,822.9999999999977,488692,85418,821.7999999999975
HUANG_PCN,true,398672,450562,1216.0,398482,450340,1216.0,398292,450118,1216.0,398103,449896,1216.0,397913,449674,1216.0,397724,449453,1216.0,397534,449231,1216.0,397344,449009,1216.0,397155,448787,1216.0,396965,448565,1216.0
HUANG_PCN,true,342138,487425,832.6800000000001,342005,487276,831.7200000000003,341872,487127,830.7600000000004,341739,486979,829.8000000000006,341606,486831,828.8400000000008,341474,486682,827.880000000001,341341,486534,826.9200000000012,341209,486387,825.9600000000014,341077,486239,825.0000000000016,340945,486091,824.0400000000018
HUANG_PCN,true,217473,142735,476.0,217396,142803,391.91999999999996,217326,142863,336.0,217256,142923,400.0,217184,142986,400.0,217111,143049,400.0,217038,143112,400.0,216966,143174,400.0,216893,143237,400.0,216821,143300,400.0
HUANG_PCN,true,37071,460460,833.0,36937,460312,833.0,36802,460164,833.0,36668,460015,833.0,36534,459867,833.0,36634,459952,833.0,36787,459824,833.0,36941,459696,833.0,37094,459568,833.0,37248,459439,833.0
HUANG_PCN,true,201294,493051,777.0,201432,492926,777.0,201571,492801,777.0,201709,492676,777.0,201847,492551,777.0,201986,492426,777.0,202124,492301,777.0,202263,492176,777.0,202401,492051,777.0,202539,491926,777.0
HUANG_PCN,true,423351,297610,1324.0,423033,297667,1347.1999999999998,422715,297725,1345.9999999999995,422397,297783,1344.7999999999993,422080,297841,1343.599999999999,421763,297898,1342.3999999999987,421446,297956,1341.1999999999985,421129,298013,1339.9999999999982,420813,298071,1338.799999999998,420497,298128,1337.5999999999976
HUANG_PCN,true,284612,403791,833.0,284745,403940,833.0,284879,404090,833.0,285012,404239,833.0,285145,404388,833.0,285278,404537,833.0,285411,404686,833.0,285545,404835,833.0,285678,404984,833.0,285811,405133,833.0
HUANG_PCN,true,180673,395960,1336.0,180450,395722,1359.5200000000004,180227,395484,1358.800000000001,180004,395246,1358.0800000000017,179782,395008,1357.3600000000024,179559,394770,1356.640000000003,179336,394533,1355.9200000000037,179114,394295,1355.2000000000044,178892,394058,1354.480000000005,178670,393821,1353.7600000000057
HUANG_PCN,true,583139,143614,552.0,583027,143694,575.52,582914,143774,574.8,582802,143854,574.0799999999999,582690,143934,573.3599999999999,582578,144014,572.6399999999999,582466,144094,571.9199999999998,582354,144173,571.1999999999998,582243,144253,570.4799999999998,582132,144333,569.7599999999998
HUANG_PCN,true,203984,262106,805.0,204113,262249,804.3600000000001,204243,262392,803.4000000000003,204372,262535,802.4400000000005,204501,262677,801.4800000000007,204630,262820,800.5200000000009,204536,262967,799.5600000000011,204414,263115,798.6000000000013,204292,263262,797.6400000000015,204170,263410,796.6800000000017
HUANG_PCN,true,176087,54873,912.0,175985,55073,935.52,175883,55273,934.8,175782,55472,902.1999999999999,175684,55665,901.4799999999999,175586,55857,900.7599999999999,175488,56050,900.0399999999998,175390,56242,899.3199999999998,175294,56430,866.7199999999998,175199,56615,865.9999999999998
HUANG_PCN,true,284610,161163,777.0,284472,161289,776.1999999999998,284334,161414,774.9999999999995,284197,161538,773.7999999999993,284065,161658,677.1999999999991,283945,161767,675.9999999999989,283832,161869,611.1999999999987,283727,161964,578.1999999999985,283628,162053,545.1999999999982,283531,162141,543.999999999998
HUANG_PCN,true,60533,198314,832.9200000000001,60399,198166,832.6800000000003,60264,198018,832.4400000000005,60130,197870,832.2000000000007,59995,197723,831.960000000001,59861,197575,831.7200000000012,59727,197427,831.4800000000014,59592,197280,831.2400000000016,59458,197132,831.0000000000018,59324,196985,830.760000000002
HUANG_PCN,true,423013,269210,832.5999999999999,422876,269064,831.3999999999996,422740,268919,830.1999999999994,422604,268773,828.9999999999991,422469,268628,827.7999999999988,422333,268483,826.5999999999985,422198,268338,825.3999999999983,422063,268193,824.199999999998,421928,268049,822.9999999999977,421793,267905,821.7999999999975
HUANG_PCN,true,469826,391713,833.0,469678,391847,832.8400000000001,469530,391982,832.6000000000004,469382,392116,832.3600000000006,469234,392250,832.1200000000008,469087,392385,831.880000000001,468939,392519,831.6400000000012,468791,392653,831.4000000000015,468643,392787,831.1600000000017,468496,392921,830.9200000000019
HUANG_PCN,true,419311,138566,1552.0,419488,138900,1575.5200000000004,419665,139234,1574.800000000001,419842,139568,1574.0800000000017,420019,139902,1573.3600000000024,420195,140235,1572.640000000003,420369,140563,1508.1600000000035,420535,140876,1443.680000000004,420693,141175,1379.2000000000044,420845,141462,1314.7200000000048
HUANG_PCN,true,215388,454282,833.0,215252,454136,832.52,215116,453989,831.8,214981,453843,831.0799999999999,214845,453697,830.3599999999999,214710,453551,829.6399999999999,214574,453405,828.9199999999998,214439,453259,828.1999999999998,214304,453114,827.4799999999998,214169,452968,826.7599999999998
HUANG_PCN,true,158013,327642,551.6800000000001,157924,327544,550.7200000000003,157836,327445,549.7600000000004,157750,327349,516.9600000000006,157667,327257,516.0000000000008,157584,327165,515.040000000001,157502,327073,514.0800000000012,157419,326982,513.1200000000014,157337,326890,512.1600000000016,157255,326799,511.20000000000147
HUANG_PCN,true,500660,239465,832.76,500724,239276,832.04,500789,239087,831.3199999999999,500853,238898,830.5999999999999,500917,238709,829.8799999999999,500981,238521,829.1599999999999,501045,238333,828.4399999999998,501109,238144,827.7199999999998,501173,237957,826.9999999999998,501237,237769,826.2799999999997
HUANG_PCN,true,48124,216638,1612.0,48303,216289,1635.5200000000004,48482,215939,1634.800000000001,48661,215590,1634.0800000000017,48839,215241,1633.3600000000024,49018,214893,1632.640000000003,49197,214544,1631.9200000000037,49375,214196,1631.2000000000044,49554,213847,1630.480000000005,49732,213499,1629.7600000000057
HUANG_PCN,true,134242,211466,832.5999999999999,134387,211328,831.3999999999996,134530,211190,830.1999999999994,134674,211052,828.9999999999991,134818,210915,827.7999999999988,134961,210777,826.5999999999985,135104,210640,825.3999999999983,135247,210503,824.199999999998,135389,210366,822.9999999999977,135532,210230,821.7999999999975
HUANG_PCN,true,555612,334813,833.0,555480,334662,832.8400000000001,555348,334512,832.6000000000004,555216,334362,832.3600000000006,555085,334212,832.1200000000008,554957,334067,799.920000000001,554830,333922,799.6800000000012,554704,333778,799.4400000000014,554582,333639,767.2400000000016,554460,333500,767.0000000000018
HUANG_PCN,true,565581,363472,512.0,565665,363563,503.87999999999994,565747,363651,503.6399999999998,565828,363739,471.4399999999997,565905,363822,471.1999999999996,565982,363905,470.95999999999947,566059,363988,470.71999999999935,566134,364069,438.51999999999924,566205,364146,438.2799999999991,566277,364223,438.039999999999
HUANG_PCN,true,58262,237706,833.0,58107,237831,832.1999999999998,57951,237956,830.9999999999995,57796,238081,829.7999999999993,57641,238206,828.599999999999,57486,238330,827.3999999999987,57440,238389,826.1999999999985,57307,238241,824.9999999999982,57175,238094,823.7999999999979,57043,237947,822.5999999999976
HUANG_PCN,true,169073,339941,833.0,169005,340012,832.28,169156,339882,831.56,169308,339752,830.8399999999999,169459,339622,830.1199999999999,169610,339492,829.3999999999999,169761,339362,828.6799999999998,169912,339233,827.9599999999998,170062,339104,827.2399999999998,170213,338974,826.5199999999998
HUANG_PCN,true,487301,320087,832.9200000000001,487167,319939,832.6800000000003,487033,319791,832.4400000000005,486900,319642,832.2000000000007,486766,319494,831.960000000001,486632,319346,831.7200000000012,486498,319198,831.4800000000014,486365,319049,831.2400000000016,486231,318901,831.0000000000018,486098,318753,830.760000000002
HUANG_PCN,true,392905,380183,435.84000000000003,392975,380260,435.3600000000001,393046,380338,434.8800000000002,393116,380415,434.4000000000003,393185,380492,433.9200000000004,393255,380570,433.4400000000005,393325,380647,432.9600000000006,393395,380724,432.4800000000007,393464,380800,432.0000000000008,393534,380877,431.5200000000009
HUANG_PCN,true,112594,149915,797.0,112470,149774,776.6799999999998,112347,149635,776.1999999999996,112223,149495,775.7199999999993,112100,149356,775.2399999999991,111982,149222,742.8399999999989,111864,149089,742.3599999999986,111746,148955,741.8799999999984,111628,148822,741.3999999999982,111510,148689,740.9199999999979
